Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-11-28T10:00:00.000000,Great Britain,Great Britain,GB,62.79,108.44,83.91,70.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-28T11:00:00.000000,Great Britain,Great Britain,GB,57.5,103.91,85.24,73.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-28T12:00:00.000000,Great Britain,Great Britain,GB,57.93,105.67,85.06,73.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-28T13:00:00.000000,Great Britain,Great Britain,GB,57.23,104.04,85.22,72.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-28T14:00:00.000000,Great Britain,Great Britain,GB,62.54,110.41,83.71,71.13,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-28T15:00:00.000000,Great Britain,Great Britain,GB,72.2,122.38,81.1,68.58, nationalgrideso.com; elexon.co.uk,false,""
2025-11-28T16:00:00.000000,Great Britain,Great Britain,GB,78.89,130.5,79.78,68.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-28T17:00:00.000000,Great Britain,Great Britain,GB,90.38,144.37,77.27,67.21, nationalgrideso.com; elexon.co.uk,false,""
2025-11-28T18:00:00.000000,Great Britain,Great Britain,GB,86.06,139.23,78.45,68.25, nationalgrideso.com; elexon.co.uk,false,""
2025-11-28T19:00:00.000000,Great Britain,Great Britain,GB,80.61,132.59,79.83,68.26,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-28T20:00:00.000000,Great Britain,Great Britain,GB,74.04,125.34,81.13,69.38, nationalgrideso.com; elexon.co.uk,false,""
2025-11-28T21:00:00.000000,Great Britain,Great Britain,GB,68.04,119.02,82.74,70.7, nationalgrideso.com; elexon.co.uk,false,""
2025-11-28T22:00:00.000000,Great Britain,Great Britain,GB,62.54,113.33,83.96,71.61, nationalgrideso.com; elexon.co.uk,false,""
2025-11-28T23:00:00.000000,Great Britain,Great Britain,GB,53.27,102.58,86.69,73.01, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T00:00:00.000000,Great Britain,Great Britain,GB,44.33,92.11,88.92,71.64,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T01:00:00.000000,Great Britain,Great Britain,GB,42.39,88.31,89.7,69.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T02:00:00.000000,Great Britain,Great Britain,GB,40.55,83.93,90.12,66.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T03:00:00.000000,Great Britain,Great Britain,GB,42.19,83.79,89.77,65.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T04:00:00.000000,Great Britain,Great Britain,GB,41.0,82.63,89.98,66.0, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T05:00:00.000000,Great Britain,Great Britain,GB,44.55,87.92,89.15,67.18, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T06:00:00.000000,Great Britain,Great Britain,GB,54.28,101.53,86.99,66.62, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T07:00:00.000000,Great Britain,Great Britain,GB,61.96,113.02,84.2,64.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T08:00:00.000000,Great Britain,Great Britain,GB,69.34,122.24,82.38,64.18,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T09:00:00.000000,Great Britain,Great Britain,GB,70.1,122.57,82.14,64.03, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T10:00:00.000000,Great Britain,Great Britain,GB,75.37,129.18,80.75,63.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T11:00:00.000000,Great Britain,Great Britain,GB,69.93,122.43,81.93,64.92, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T12:00:00.000000,Great Britain,Great Britain,GB,66.61,117.81,82.82,65.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T13:00:00.000000,Great Britain,Great Britain,GB,64.12,114.64,83.43,65.95, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T14:00:00.000000,Great Britain,Great Britain,GB,63.26,113.19,83.66,66.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T15:00:00.000000,Great Britain,Great Britain,GB,75.21,127.96,80.83,64.49, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T16:00:00.000000,Great Britain,Great Britain,GB,89.5,144.96,77.68,63.34, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T17:00:00.000000,Great Britain,Great Britain,GB,90.73,145.63,77.59,64.18, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T18:00:00.000000,Great Britain,Great Britain,GB,85.29,139.4,78.48,65.37, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T19:00:00.000000,Great Britain,Great Britain,GB,70.4,121.06,82.46,68.01, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T20:00:00.000000,Great Britain,Great Britain,GB,57.3,105.0,85.73,70.44, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T21:00:00.000000,Great Britain,Great Britain,GB,48.63,95.11,87.8,72.55, nationalgrideso.com; elexon.co.uk,false,""
2025-11-29T22:00:00.000000,Great Britain,Great Britain,GB,43.41,89.41,89.13,75.2,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-29T23:00:00.000000,Great Britain,Great Britain,GB,46.73,94.4,88.81,75.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T00:00:00.000000,Great Britain,Great Britain,GB,51.46,99.59,87.77,73.75, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T01:00:00.000000,Great Britain,Great Britain,GB,56.36,104.94,86.59,72.38, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T02:00:00.000000,Great Britain,Great Britain,GB,51.51,98.7,87.75,72.1, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T03:00:00.000000,Great Britain,Great Britain,GB,39.68,80.82,90.27,71.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T04:00:00.000000,Great Britain,Great Britain,GB,35.38,72.98,91.15,73.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T05:00:00.000000,Great Britain,Great Britain,GB,29.29,64.6,92.71,74.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T06:00:00.000000,Great Britain,Great Britain,GB,30.87,67.53,92.38,73.66, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T07:00:00.000000,Great Britain,Great Britain,GB,32.52,75.06,92.11,72.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T08:00:00.000000,Great Britain,Great Britain,GB,43.08,88.96,89.82,69.82, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T09:00:00.000000,Great Britain,Great Britain,GB,49.61,97.56,87.68,68.8, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T10:00:00.000000,Great Britain,Great Britain,GB,52.69,101.95,86.74,68.69, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T11:00:00.000000,Great Britain,Great Britain,GB,57.48,108.57,85.44,67.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T12:00:00.000000,Great Britain,Great Britain,GB,61.34,113.74,84.55,66.35, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T13:00:00.000000,Great Britain,Great Britain,GB,88.84,148.11,77.51,59.13, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T14:00:00.000000,Great Britain,Great Britain,GB,109.53,173.84,72.1,53.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T15:00:00.000000,Great Britain,Great Britain,GB,132.1,201.22,65.61,46.66, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T16:00:00.000000,Great Britain,Great Britain,GB,144.75,215.14,63.25,45.82,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T17:00:00.000000,Great Britain,Great Britain,GB,140.72,209.14,64.46,47.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T18:00:00.000000,Great Britain,Great Britain,GB,133.34,200.56,65.59,49.3, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T19:00:00.000000,Great Britain,Great Britain,GB,125.68,191.35,67.1,52.62, nationalgrideso.com; elexon.co.uk,false,""
2025-11-30T20:00:00.000000,Great Britain,Great Britain,GB,107.21,168.01,71.68,57.6,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T21:00:00.000000,Great Britain,Great Britain,GB,77.41,130.68,79.9,66.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T22:00:00.000000,Great Britain,Great Britain,GB,56.12,103.98,86.04,73.54,elexon.co.uk;  nationalgrideso.com,false,""
2025-11-30T23:00:00.000000,Great Britain,Great Britain,GB,49.45,95.78,87.38,74.87, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T00:00:00.000000,Great Britain,Great Britain,GB,56.26,103.98,85.55,73.28, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T01:00:00.000000,Great Britain,Great Britain,GB,60.0,107.83,84.82,72.71, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T02:00:00.000000,Great Britain,Great Britain,GB,51.87,96.75,86.59,74.28, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T03:00:00.000000,Great Britain,Great Britain,GB,47.15,87.42,87.73,74.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T04:00:00.000000,Great Britain,Great Britain,GB,45.48,85.69,88.22,75.17, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T05:00:00.000000,Great Britain,Great Britain,GB,48.84,95.03,87.35,74.35,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T06:00:00.000000,Great Britain,Great Britain,GB,74.45,127.65,80.6,68.45, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T07:00:00.000000,Great Britain,Great Britain,GB,112.6,174.47,70.36,58.61, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T08:00:00.000000,Great Britain,Great Britain,GB,118.43,180.87,68.87,54.13,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T09:00:00.000000,Great Britain,Great Britain,GB,118.61,180.72,68.91,54.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T10:00:00.000000,Great Britain,Great Britain,GB,115.14,176.44,69.92,54.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T11:00:00.000000,Great Britain,Great Britain,GB,113.96,175.19,70.05,55.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T12:00:00.000000,Great Britain,Great Britain,GB,119.99,182.91,68.53,54.2,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T13:00:00.000000,Great Britain,Great Britain,GB,120.83,184.11,68.41,53.94, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T14:00:00.000000,Great Britain,Great Britain,GB,121.3,184.91,68.21,53.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T15:00:00.000000,Great Britain,Great Britain,GB,115.42,177.3,69.66,55.0, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T16:00:00.000000,Great Britain,Great Britain,GB,120.97,183.49,68.82,54.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T17:00:00.000000,Great Britain,Great Britain,GB,119.56,181.06,69.63,55.8,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T18:00:00.000000,Great Britain,Great Britain,GB,117.9,178.95,70.09,56.58, nationalgrideso.com; elexon.co.uk,false,""
2025-12-01T19:00:00.000000,Great Britain,Great Britain,GB,109.78,168.91,72.1,57.28,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T20:00:00.000000,Great Britain,Great Britain,GB,96.48,151.36,75.34,59.28,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T21:00:00.000000,Great Britain,Great Britain,GB,70.21,118.8,82.53,64.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T22:00:00.000000,Great Britain,Great Britain,GB,46.68,84.04,88.61,68.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-01T23:00:00.000000,Great Britain,Great Britain,GB,40.75,71.69,89.99,70.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T00:00:00.000000,Great Britain,Great Britain,GB,38.9,69.0,90.54,71.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T01:00:00.000000,Great Britain,Great Britain,GB,39.01,69.13,90.49,70.23, nationalgrideso.com; elexon.co.uk,false,""
2025-12-02T02:00:00.000000,Great Britain,Great Britain,GB,37.7,67.65,90.67,69.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T03:00:00.000000,Great Britain,Great Britain,GB,38.62,68.75,90.49,69.14, nationalgrideso.com; elexon.co.uk,false,""
2025-12-02T04:00:00.000000,Great Britain,Great Britain,GB,42.0,73.48,89.88,68.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T05:00:00.000000,Great Britain,Great Britain,GB,45.24,81.61,89.02,71.37,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T06:00:00.000000,Great Britain,Great Britain,GB,73.29,121.26,81.38,67.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T07:00:00.000000,Great Britain,Great Britain,GB,114.43,176.35,70.19,58.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T08:00:00.000000,Great Britain,Great Britain,GB,124.86,188.54,67.34,54.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T09:00:00.000000,Great Britain,Great Britain,GB,120.35,183.55,68.25,55.15, nationalgrideso.com; elexon.co.uk,false,""
2025-12-02T10:00:00.000000,Great Britain,Great Britain,GB,119.2,182.98,68.51,56.46, nationalgrideso.com; elexon.co.uk,false,""
2025-12-02T11:00:00.000000,Great Britain,Great Britain,GB,119.02,183.12,68.39,56.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T12:00:00.000000,Great Britain,Great Britain,GB,128.26,194.36,66.24,53.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T13:00:00.000000,Great Britain,Great Britain,GB,135.92,203.16,64.35,49.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T14:00:00.000000,Great Britain,Great Britain,GB,155.56,227.27,58.96,44.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T15:00:00.000000,Great Britain,Great Britain,GB,164.07,237.62,56.75,42.97,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T16:00:00.000000,Great Britain,Great Britain,GB,172.45,247.22,55.34,42.65, nationalgrideso.com; elexon.co.uk,false,""
2025-12-02T17:00:00.000000,Great Britain,Great Britain,GB,184.61,261.83,52.96,42.54, nationalgrideso.com; elexon.co.uk,false,""
2025-12-02T18:00:00.000000,Great Britain,Great Britain,GB,187.56,266.48,51.82,42.69, nationalgrideso.com; elexon.co.uk,false,""
2025-12-02T19:00:00.000000,Great Britain,Great Britain,GB,180.13,257.17,53.23,42.14,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T20:00:00.000000,Great Britain,Great Britain,GB,170.44,245.49,54.97,42.28,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T21:00:00.000000,Great Britain,Great Britain,GB,171.54,247.7,54.36,41.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T22:00:00.000000,Great Britain,Great Britain,GB,162.53,237.3,56.79,43.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-02T23:00:00.000000,Great Britain,Great Britain,GB,135.44,203.47,63.91,46.62, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T00:00:00.000000,Great Britain,Great Britain,GB,127.18,193.08,66.29,47.53, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T01:00:00.000000,Great Britain,Great Britain,GB,136.02,204.57,64.18,44.84, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T02:00:00.000000,Great Britain,Great Britain,GB,132.4,200.45,64.93,45.05,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T03:00:00.000000,Great Britain,Great Britain,GB,132.91,201.49,64.8,44.37,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T04:00:00.000000,Great Britain,Great Britain,GB,135.45,204.86,64.18,43.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T05:00:00.000000,Great Britain,Great Britain,GB,154.47,229.82,59.02,42.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T06:00:00.000000,Great Britain,Great Britain,GB,179.77,260.12,52.52,37.81,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T07:00:00.000000,Great Britain,Great Britain,GB,201.9,286.04,47.27,34.0, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T08:00:00.000000,Great Britain,Great Britain,GB,199.7,282.8,47.87,35.91,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T09:00:00.000000,Great Britain,Great Britain,GB,179.83,258.3,52.17,39.32, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T10:00:00.000000,Great Britain,Great Britain,GB,183.12,262.23,52.11,40.5, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T11:00:00.000000,Great Britain,Great Britain,GB,188.04,268.66,51.11,40.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T12:00:00.000000,Great Britain,Great Britain,GB,178.69,257.17,52.91,41.45,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T13:00:00.000000,Great Britain,Great Britain,GB,176.14,253.89,53.22,40.2,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T14:00:00.000000,Great Britain,Great Britain,GB,182.21,261.09,51.58,37.6, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T15:00:00.000000,Great Britain,Great Britain,GB,187.75,267.78,50.28,35.85,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T16:00:00.000000,Great Britain,Great Britain,GB,191.92,271.79,50.12,36.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T17:00:00.000000,Great Britain,Great Britain,GB,200.69,281.51,49.11,37.16, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T18:00:00.000000,Great Britain,Great Britain,GB,194.7,274.29,50.32,38.63, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T19:00:00.000000,Great Britain,Great Britain,GB,184.02,261.39,51.99,38.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T20:00:00.000000,Great Britain,Great Britain,GB,167.26,241.11,55.47,41.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T21:00:00.000000,Great Britain,Great Britain,GB,143.2,211.31,61.85,46.37,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-03T22:00:00.000000,Great Britain,Great Britain,GB,113.55,174.56,69.81,52.65, nationalgrideso.com; elexon.co.uk,false,""
2025-12-03T23:00:00.000000,Great Britain,Great Britain,GB,84.71,138.51,77.75,59.14, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T00:00:00.000000,Great Britain,Great Britain,GB,74.42,125.23,81.05,61.79, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T01:00:00.000000,Great Britain,Great Britain,GB,72.37,122.7,81.63,62.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T02:00:00.000000,Great Britain,Great Britain,GB,68.11,117.63,82.31,62.78,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T03:00:00.000000,Great Britain,Great Britain,GB,59.71,107.19,84.33,64.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T04:00:00.000000,Great Britain,Great Britain,GB,57.32,103.77,85.21,65.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T05:00:00.000000,Great Britain,Great Britain,GB,56.78,102.84,85.22,66.03, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T06:00:00.000000,Great Britain,Great Britain,GB,82.21,133.87,78.58,61.46, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T07:00:00.000000,Great Britain,Great Britain,GB,122.16,183.21,67.8,53.73, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T08:00:00.000000,Great Britain,Great Britain,GB,135.74,199.97,64.16,50.43, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T09:00:00.000000,Great Britain,Great Britain,GB,137.35,202.36,63.7,49.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T10:00:00.000000,Great Britain,Great Britain,GB,139.78,205.9,62.95,49.14,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T11:00:00.000000,Great Britain,Great Britain,GB,142.62,209.81,62.06,48.32, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T12:00:00.000000,Great Britain,Great Britain,GB,140.76,207.84,62.71,48.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T13:00:00.000000,Great Britain,Great Britain,GB,146.19,216.07,61.26,50.01, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T14:00:00.000000,Great Britain,Great Britain,GB,154.97,226.14,59.02,44.95,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T15:00:00.000000,Great Britain,Great Britain,GB,160.84,233.77,57.41,43.23, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T16:00:00.000000,Great Britain,Great Britain,GB,164.22,237.13,57.0,43.39, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T17:00:00.000000,Great Britain,Great Britain,GB,179.53,255.06,54.48,41.25, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T18:00:00.000000,Great Britain,Great Britain,GB,178.83,254.99,54.24,41.01, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T19:00:00.000000,Great Britain,Great Britain,GB,172.01,247.72,55.05,40.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T20:00:00.000000,Great Britain,Great Britain,GB,174.73,251.92,53.88,38.98, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T21:00:00.000000,Great Britain,Great Britain,GB,163.37,238.23,56.71,41.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-04T22:00:00.000000,Great Britain,Great Britain,GB,156.67,230.47,58.2,41.83, nationalgrideso.com; elexon.co.uk,false,""
2025-12-04T23:00:00.000000,Great Britain,Great Britain,GB,143.65,215.27,61.71,44.79, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T00:00:00.000000,Great Britain,Great Britain,GB,135.71,205.58,63.88,46.13, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T01:00:00.000000,Great Britain,Great Britain,GB,137.38,207.21,63.65,45.25,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T02:00:00.000000,Great Britain,Great Britain,GB,137.12,207.63,63.41,44.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T03:00:00.000000,Great Britain,Great Britain,GB,137.8,208.79,63.21,43.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T04:00:00.000000,Great Britain,Great Britain,GB,140.02,212.18,62.68,42.74,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T05:00:00.000000,Great Britain,Great Britain,GB,156.41,233.84,58.44,41.02, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T06:00:00.000000,Great Britain,Great Britain,GB,193.65,280.23,48.42,36.46,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T07:00:00.000000,Great Britain,Great Britain,GB,207.38,294.5,46.22,34.93,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T08:00:00.000000,Great Britain,Great Britain,GB,199.61,283.04,48.53,35.28, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T09:00:00.000000,Great Britain,Great Britain,GB,178.23,256.3,53.25,39.83,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T10:00:00.000000,Great Britain,Great Britain,GB,167.23,242.61,55.54,43.55,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T11:00:00.000000,Great Britain,Great Britain,GB,150.07,220.66,60.12,48.46, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T12:00:00.000000,Great Britain,Great Britain,GB,136.75,203.47,63.66,51.74, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T13:00:00.000000,Great Britain,Great Britain,GB,123.31,185.38,67.48,54.7, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T14:00:00.000000,Great Britain,Great Britain,GB,114.42,173.38,69.79,56.92, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T15:00:00.000000,Great Britain,Great Britain,GB,113.64,171.9,70.02,57.28,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T16:00:00.000000,Great Britain,Great Britain,GB,118.84,177.94,68.79,56.81,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T17:00:00.000000,Great Britain,Great Britain,GB,122.45,181.89,68.51,57.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T18:00:00.000000,Great Britain,Great Britain,GB,115.94,172.78,70.01,58.72, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T19:00:00.000000,Great Britain,Great Britain,GB,101.29,153.76,73.67,61.29, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T20:00:00.000000,Great Britain,Great Britain,GB,79.7,127.06,79.28,65.87,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-05T21:00:00.000000,Great Britain,Great Britain,GB,67.92,112.16,82.45,68.18, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T22:00:00.000000,Great Britain,Great Britain,GB,64.85,105.97,83.47,68.04, nationalgrideso.com; elexon.co.uk,false,""
2025-12-05T23:00:00.000000,Great Britain,Great Britain,GB,56.09,96.12,85.8,69.3, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T00:00:00.000000,Great Britain,Great Britain,GB,51.28,90.19,86.86,69.84, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T01:00:00.000000,Great Britain,Great Britain,GB,47.95,85.72,87.82,70.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-06T02:00:00.000000,Great Britain,Great Britain,GB,45.15,81.23,88.29,69.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-06T03:00:00.000000,Great Britain,Great Britain,GB,43.12,79.38,88.71,69.3, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T04:00:00.000000,Great Britain,Great Britain,GB,41.16,75.02,89.36,69.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-06T05:00:00.000000,Great Britain,Great Britain,GB,42.62,76.15,89.18,68.93,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-06T06:00:00.000000,Great Britain,Great Britain,GB,43.67,78.96,89.07,68.87, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T07:00:00.000000,Great Britain,Great Britain,GB,44.13,80.57,89.01,69.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-06T08:00:00.000000,Great Britain,Great Britain,GB,54.65,94.25,86.82,68.26,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-06T09:00:00.000000,Great Britain,Great Britain,GB,67.1,111.18,82.92,65.55, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T10:00:00.000000,Great Britain,Great Britain,GB,69.64,114.54,82.28,65.64, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T11:00:00.000000,Great Britain,Great Britain,GB,64.32,108.96,83.57,67.24, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T12:00:00.000000,Great Britain,Great Britain,GB,65.51,111.69,83.36,67.04, nationalgrideso.com; elexon.co.uk,false,""
2025-12-06T13:00:00.000000,Great Britain,Great Britain,GB,69.33,116.53,82.33,65.67,elexon.co.uk;  nationalgrideso.com,false,""
